lemma	pos	count
トンチンカン	ADJ	2
トーテムポール	PROPN	2
トーム	NOUN	2
トーム	PROPN	2
ドア	ADJ	2
ドアベル	NOUN	2
ドキッ	ADV	2
ドクロ	NOUN	2
ドジる	ADJ	2
ドスン	PROPN	2
ドタキャン	NOUN	2
ドッジボール	NOUN	2
ドップラー	PROPN	2
ドナルド	PROPN	2
ドラ	NOUN	2
ドラえもん	PROPN	2
ドライバー	ADJ	2
ドライヤー	ADJ	2
ドラクマ	NOUN	2
ドルペッグ	NOUN	2
ドレッシング	NOUN	2
ドレーク	PROPN	2
ドロシー	PROPN	2
ドローン	NOUN	2
ドン	ADV	2
ドン	PROPN	2
ドーガン	PROPN	2
ドーバー	NOUN	2
ドーバー	PROPN	2
ナイス	ADJ	2
ナイス	NOUN	2
ナイトクラブ	NOUN	2
ナイーブ	ADJ	2
ナス	NOUN	2
ナス	PROPN	2
ナチス	PROPN	2
ナプキン	PROPN	2
ナルシスト	ADJ	2
ナレッジ	NOUN	2
ナン	NOUN	2
ナント	PROPN	2
ナンパ	NOUN	2
ニキビ	NOUN	2
ニコデモ	PROPN	2
ニッケル	NOUN	2
ニャーニャー	PROPN	2
ニヤニヤ	ADV	2
ニヤニヤ	VERB	2
ニューズウィーク	NOUN	2
ニーチェ	PROPN	2
ネイル	NOUN	2
ネオン	NOUN	2
ネクタイ	ADV	2
ネザーポータル	NOUN	2
ネバー	NOUN	2
ネルソン	PROPN	2
ネロ	PROPN	2
ネービー	PROPN	2
ノア	PROPN	2
ノイズ	NOUN	2
ノウ	PROPN	2
ノックアウト	NOUN	2
ノックアウト	VERB	2
ノブ	NOUN	2
ノブ	PROPN	2
ノベル	NOUN	2
ノミ	NOUN	2
ノラ	PROPN	2
ノルディック	NOUN	2
ノンアルコール	NOUN	2
ノンアルビール	NOUN	2
ノンフィクション	NOUN	2
ノーカン	ADJ	2
ノース	NOUN	2
ノータッチ	NOUN	2
ノートルダム	PROPN	2
ハイ	PROPN	2
ハイウェイ	NOUN	2
ハイウエイ	PROPN	2
ハイカー	PROPN	2
ハイキング	VERB	2
ハイジ	PROPN	2
ハイタッチ	VERB	2
ハイダ	PROPN	2
ハイファイ	NOUN	2
ハイフン	NOUN	2
ハイリスク	NOUN	2
ハイリターン	NOUN	2
ハゲタカ	NOUN	2
ハズレ	NOUN	2
ハチドリ	NOUN	2
ハッカー	NOUN	2
ハッキング	VERB	2
ハッタリ	PROPN	2
ハット	NOUN	2
ハナ	PROPN	2
ハナミズキ	NOUN	2
ハメる	VERB	2
ハリソン	PROPN	2
ハリファ	NOUN	2
ハリポタ	PROPN	2
ハリー	NOUN	2
ハルヨ	PROPN	2
ハレー	PROPN	2
ハロウィン	PROPN	2
ハロルド	PROPN	2
ハロー	NOUN	2
ハワイ	NOUN	2
ハンググライディング	NOUN	2
ハンス	PROPN	2
ハンスト	NOUN	2
ハンセン	PROPN	2
ハンディキャップ	NOUN	2
ハンドメイド	NOUN	2
ハードウェア	NOUN	2
ハーフタイム	NOUN	2
ハーモニカ	NOUN	2
バイ	NOUN	2
バイオ	NOUN	2
バイオテクノロジー	NOUN	2
バイキング	NOUN	2
バイト代	NOUN	2
バウンド	VERB	2
バカバカしい	VERB	2
バカンス	NOUN	2
バグる	VERB	2
バスタブ	NOUN	2
バタン	NOUN	2
バタン	PROPN	2
バッキンガム	PROPN	2
バック	ADJ	2
バックアップ	VERB	2
バッファロー	NOUN	2
バツイチ	NOUN	2
バトル	NOUN	2
バナナ	PROPN	2
バヤ	PROPN	2
バラ	VERB	2
バラエティー	NOUN	2
バラック	NOUN	2
バリ	NOUN	2
バリー	PROPN	2
バルカン	PROPN	2
バルサミコ	PROPN	2
バルト	PROPN	2
バロック	NOUN	2
バロメーター	NOUN	2
バンガロール	PROPN	2
バーガー	NOUN	2
バーク	PROPN	2
バースデイ	NOUN	2
バーテン	NOUN	2
バーテンダー	NOUN	2
バード	NOUN	2
バーナーズ	PROPN	2
バーミングハム	PROPN	2
バームクーヘン	NOUN	2
パイント	NOUN	2
パエリア	PROPN	2
パクリ	NOUN	2
パサパサ	ADJ	2
パサパサ	PROPN	2
パセリ	PROPN	2
パソコン	VERB	2
パチパチ	ADV	2
パックマン	PROPN	2
パッション	NOUN	2
パッチ	NOUN	2
パッド	NOUN	2
パティシエ	NOUN	2
パニクる	VERB	2
パニック	ADJ	2
パフェ	NOUN	2
パブロ	PROPN	2
パラグラフ	NOUN	2
パラソル	NOUN	2
パラメータ	NOUN	2
パリサイ	PROPN	2
パレット	NOUN	2
パレード	VERB	2
パロディ	NOUN	2
パンジー	PROPN	2
パンドラ	NOUN	2
パンパン	ADJ	2
パンパン	PROPN	2
パーシー	PROPN	2
パーフェクト	NOUN	2
ヒキガエル	NOUN	2
ヒスイ	PROPN	2
ヒドイ	ADJ	2
ヒドイ	PROPN	2
ヒヤシンス	NOUN	2
ヒヨコ	NOUN	2
ヒロコ	PROPN	2
ヒロシ	PROPN	2
ビクビク	ADJ	2
ビクビク	ADV	2
ビシッ	ADV	2
ビジョン	NOUN	2
ビスク	NOUN	2
ビビ	PROPN	2
ビビる	NOUN	2
ビフテキ	NOUN	2
ビラ	NOUN	2
ビリ	NOUN	2
ビリ	PROPN	2
ビリビリ	PROPN	2
ビリヤード	NOUN	2
ビロード	NOUN	2
ビン	PROPN	2
ビーバー	PROPN	2
ビーフステーキ	NOUN	2
ピカチュウ	NOUN	2
ピカピカ	ADJ	2
ピカピカ	PROPN	2
ピクニック	ADJ	2
ピクルス	NOUN	2
ピック	NOUN	2
ピニャータ	PROPN	2
ピューマ	PROPN	2
ピョン	PROPN	2
ピリピリ	ADV	2
ピレネー	PROPN	2
ピン	ADV	2
ピンク	PROPN	2
ピンポン	ADV	2
ピンポン	PROPN	2
ピーク	NOUN	2
ピース	NOUN	2
ピータン	PROPN	2
ピーターソン	PROPN	2
ピート	PROPN	2
ピーナツ	PROPN	2
ファディル	NOUN	2
ファミレス	NOUN	2
ファランプ	NOUN	2
ファーザー	NOUN	2
ファーソナ	NOUN	2
ファーソナ	PROPN	2
フアナ	PROPN	2
フィアンセ	NOUN	2
フィオナ	PROPN	2
フィフティー	NOUN	2
フィルター	NOUN	2
フェティシズム	NOUN	2
フェンシング	NOUN	2
フォスター	PROPN	2
フォルダー	NOUN	2
フォーマル	ADJ	2
フタ	NOUN	2
フライド	ADJ	2
フラミンゴ	NOUN	2
フラワー	NOUN	2
フラン	NOUN	2
フランクフルト	PROPN	2
フリスビー	PROPN	2
フリーズ	ADJ	2
フルタイム	NOUN	2
フルハウス	NOUN	2
フレンチ	PROPN	2
フレーム	NOUN	2
フローズン	PROPN	2
ブチキレ	VERB	2
ブックマーク	NOUN	2
ブッソウゲ	NOUN	2
ブッブー	PROPN	2
ブブー	PROPN	2
ブラ	PROPN	2
ブライド	NOUN	2
ブラウザー	NOUN	2
ブラザー	NOUN	2
ブラック	PROPN	2
ブラブラ	ADJ	2
ブランケット	NOUN	2
ブリオシユ	PROPN	2
ブリーフケース	NOUN	2
ブルジュ	PROPN	2
ブルブル	ADV	2
ブルブル	VERB	2
ブルマ	NOUN	2
ブルー	ADJ	2
ブルータス	PROPN	2
ブルーベリーティ	NOUN	2
ブレザー	NOUN	2
ブレンド	NOUN	2
ブレーク	PROPN	2
ブロンズ	NOUN	2
ブロンド	ADJ	2
ブローカー	NOUN	2
ブロードウェイ	PROPN	2
ブンブン	PROPN	2
ブードゥー	PROPN	2
ブーブー	PROPN	2
ブーン	NOUN	2
プチッ	ADV	2
プラグイン	NOUN	2
プラスティック	NOUN	2
プラハ	PROPN	2
プラフ	PROPN	2
プラモデル	NOUN	2
プリントアウト	VERB	2
プリーツ	NOUN	2
プルダウン	NOUN	2
プレイボーイ	NOUN	2
プレセント	NOUN	2
プレッツェル	NOUN	2
プレハブ	NOUN	2
プレー	VERB	2
プレート	NOUN	2
プロキシマ	PROPN	2
プロゴルファー	NOUN	2
プロセッサ	NOUN	2
プロセッサー	NOUN	2
プロトコル	NOUN	2
プロフェッショナル	NOUN	2
プロレス	NOUN	2
プータロー	VERB	2
プールサイド	NOUN	2
ヘアゴム	NOUN	2
ヘアブラシ	NOUN	2
ヘチマ	NOUN	2
ヘディング	NOUN	2
ヘトヘト	ADJ	2
ヘトヘト	NOUN	2
ヘビ	PROPN	2
ヘビメタ	PROPN	2
ヘラクレス	PROPN	2
ヘルス	NOUN	2
ヘロヘロ	ADJ	2
ヘーゲル	PROPN	2
ベタベタ	ADV	2
ベット	NOUN	2
ベッド	PROPN	2
ベティ	NOUN	2
ベニヤ	NOUN	2
ベルト	VERB	2
ベルボーイ	PROPN	2
ベンソン	PROPN	2
ベンチプレス	NOUN	2
ベーグル	NOUN	2
ベーリング	PROPN	2
ペインティング	NOUN	2
ペギー	PROPN	2
ペソ	NOUN	2
ペットロス	NOUN	2
ペテロ	PROPN	2
ペテン	PROPN	2
ペドロ	PROPN	2
ペプシ	NOUN	2
ペリスコープ	NOUN	2
ペロペロ	PROPN	2
ペンギン	PROPN	2
ペンパル	PROPN	2
ペーパー	PROPN	2
ペール	NOUN	2
ホコリ	NOUN	2
ホセ	PROPN	2
ホタテ	PROPN	2
ホチキス	NOUN	2
ホッチキス	PROPN	2
ホット	ADJ	2
ホップ	NOUN	2
ホバークラフト	NOUN	2
ホブソン	PROPN	2
ホプキンス	PROPN	2
ホメロス	PROPN	2
ホルン	NOUN	2
ホーチミン	PROPN	2
ホームルーム	NOUN	2
ボイン	NOUN	2
ボク	PROPN	2
ボクー	NOUN	2
ボコボコ	ADJ	2
ボサボサ	ADJ	2
ボディビル	NOUN	2
ボディーガード	NOUN	2
ボビー	PROPN	2
ボルシチ	PROPN	2
ボロ負け	NOUN	2
ボンジュール	NOUN	2
ボンド	PROPN	2
ボンベ	NOUN	2
ボンベイ	PROPN	2
ボーっと	ADV	2
ボーイ	PROPN	2
ボール	VERB	2
ポ	NOUN	2
ポイ	PROPN	2
ポカポカ	ADJ	2
ポケモンゴー	NOUN	2
ポタポタ	ADV	2
ポチ	INTJ	2
ポチ	NOUN	2
ポッキー	PROPN	2
ポテト	PROPN	2
ポピュラー	ADJ	2
ポプラ	NOUN	2
ポランド	PROPN	2
ポリシー	NOUN	2
ポル	PROPN	2
ポルシェ	PROPN	2
ポンペイ	PROPN	2
ポール	NOUN	2
マイカー	NOUN	2
マイブーム	NOUN	2
マイペース	NOUN	2
マインスイーパ	NOUN	2
マオリ	PROPN	2
マキ	PROPN	2
マグカップ	NOUN	2
マグネシウム	NOUN	2
マグロ	NOUN	2
マザー	PROPN	2
マシ	NOUN	2
マシマロ	NOUN	2
マシュー	PROPN	2
マジ	INTJ	2
マスカルポーネ	PROPN	2
マック	VERB	2
マックス	NOUN	2
マッシュルーム	NOUN	2
マドンナ	NOUN	2
マニア	NOUN	2
マニキュア	NOUN	2
マニラ	PROPN	2
マネジメント	NOUN	2
マネジャー	NOUN	2
ママー	NOUN	2
マラル	PROPN	2
マリオット	PROPN	2
マリナ	PROPN	2
マル	PROPN	2
マルクス	PROPN	2
マルタ	PROPN	2
マルチ	VERB	2
マル秘	NOUN	2
マングース	PROPN	2
マンネリ	PROPN	2
マーカス	PROPN	2
マーカー	NOUN	2
マーサ	PROPN	2
マージ	PROPN	2
マーフィー	PROPN	2
マーマレード	PROPN	2
ミイラ	NOUN	2
ミキサー	NOUN	2
ミクシィ	NOUN	2
ミケランジェロ	PROPN	2
ミシガン	PROPN	2
ミスターハイ	NOUN	2
ミスプリント	NOUN	2
ミック	PROPN	2
ミノーグ	PROPN	2
ミャンマー	PROPN	2
ミュージアム	NOUN	2
ミュート	NOUN	2
ミョウバン	NOUN	2
ミラン	PROPN	2
ミリ	NOUN	2
ミロ	PROPN	2
ミンク	NOUN	2
ミンスク	PROPN	2
ム	NOUN	2
ムクドリ	NOUN	2
ムシムシ	NOUN	2
ムスタング	NOUN	2
ムズムズ	VERB	2
ムリ	NOUN	2
ムービー	NOUN	2
ムーミン	PROPN	2
ムーン	NOUN	2
メインフレーム	NOUN	2
メガフェプス	NOUN	2
メキシコシティ	PROPN	2
メダカ	NOUN	2
メナード	PROPN	2
メリー	NOUN	2
メルマガ	PROPN	2
メロドラマ	NOUN	2
メロメロ	ADJ	2
メン	NOUN	2
メンズ	NOUN	2
メンタル	ADJ	2
メンツ	NOUN	2
メンデル	PROPN	2
メンヘラ	NOUN	2
メースン	PROPN	2
メーター	PROPN	2
メーデー	NOUN	2
メード	NOUN	2
メーリー	PROPN	2
モザイク	NOUN	2
モデム	NOUN	2
モナリザ	PROPN	2
モノ	PROPN	2
モノクロ	NOUN	2
モハンド	NOUN	2
モハンド	PROPN	2
モブ	PROPN	2
モラル	NOUN	2
モリモリ	ADJ	2
モル	NOUN	2
モーツアルト	PROPN	2
モービル	NOUN	2
ヤキモキ	VERB	2
ヤッホー	PROPN	2
ヤバい	NOUN	2
ヤバい	VERB	2
ヤリ	NOUN	2
ヤンキース	PROPN	2
ヤング	NOUN	2
ユニコーン	NOUN	2
ユニット	NOUN	2
ユニーク	NOUN	2
ユミコ	PROPN	2
ユーゴスラビア	PROPN	2
ユーザ	NOUN	2
ユーフォー	NOUN	2
ヨーク	PROPN	2
ラ	NOUN	2
ライト	PROPN	2
ライフワーク	NOUN	2
ライラ	PROPN	2
ラインナップ	NOUN	2
ラクロス	NOUN	2
ラザニア	PROPN	2
ラズベリー	NOUN	2
ラック	NOUN	2
ラッパ	NOUN	2
ラトビア	PROPN	2
ラブコメ	NOUN	2
ラブホ	NOUN	2
ランクイン	VERB	2
ランダー	NOUN	2
ランダー	PROPN	2
ランドリー	PROPN	2
ランドルフ	PROPN	2
ランニング	VERB	2
ラーク	PROPN	2
リクエスト	NOUN	2
リコッタ	PROPN	2
リコーダー	NOUN	2
リコール	NOUN	2
リザードン	PROPN	2
リストラ	VERB	2
リセット	NOUN	2
リソース	NOUN	2
リトル	NOUN	2
リナックス	NOUN	2
リニューアル	NOUN	2
リニューアル	VERB	2
リハビリ	NOUN	2
リヒター	PROPN	2
リフォーム	NOUN	2
リフティング	NOUN	2
リベート	NOUN	2
リボ	NOUN	2
リポーター	NOUN	2
リュック	PROPN	2
リラックス	NOUN	2
リリース	NOUN	2
リン	NOUN	2
リン	PROPN	2
リンカン	PROPN	2
リーキ	NOUN	2
リース	NOUN	2
リーズ	PROPN	2
ルシア	PROPN	2
ルシフェラ	PROPN	2
ルシー	PROPN	2
ルネ	PROPN	2
ルネサンス	NOUN	2
ルー	PROPN	2
ルーブル	NOUN	2
ルーブル	PROPN	2
ルールブック	NOUN	2
レる	VERB	2
レイチェル	PROPN	2
レインボウ	NOUN	2
レオ	PROPN	2
レズ	ADJ	2
レッスン	VERB	2
レッテル	NOUN	2
レッド	PROPN	2
レディ	NOUN	2
レディー	NOUN	2
レディー	PROPN	2
レバノン	PROPN	2
レパートリー	NOUN	2
レフト	NOUN	2
レポーター	NOUN	2
レモネード	PROPN	2
レンジャー	NOUN	2
レンチ	NOUN	2
レーシング	NOUN	2
レーズン	NOUN	2
レール	NOUN	2
ロイヤルホテル	NOUN	2
ログイン	NOUN	2
ロゴデザイン	NOUN	2
ロジック	NOUN	2
ロジバン	NOUN	2
ロスアンゼルス	PROPN	2
ロッキー	PROPN	2
ロッキード	PROPN	2
ロックンロール	NOUN	2
ロッテルダム	PROPN	2
ロッド	PROPN	2
ロナルド	PROPN	2
ロペス	PROPN	2
ロマン	NOUN	2
ロマンチック	NOUN	2
ロン	NOUN	2
ロンパリ	PROPN	2
ロースト	PROPN	2
ロースト	VERB	2
ローズ	PROPN	2
ローソク	PROPN	2
ロード	PROPN	2
ローブ	NOUN	2
ローリ	PROPN	2
ロールスロイス	NOUN	2
ワイヤレス	NOUN	2
ワッフル	NOUN	2
ワッペン	NOUN	2
ワルシャワ	PROPN	2
ワン	PROPN	2
ワーテルロー	PROPN	2
ヴァンパイア	NOUN	2
ヴィヴィ	PROPN	2
ヵ国	NOUN	2
・	PROPN	2
ー	ADJ	2
一つ	NOUN	2
一つまみ	NOUN	2
一丸	NOUN	2
一会	NOUN	2
一倍	NOUN	2
一兆	NUM	2
一先ず	ADV	2
一利	NOUN	2
一口	ADV	2
一因	NOUN	2
一国	NOUN	2
一塁	NOUN	2
一変	VERB	2
一定	VERB	2
一室	NOUN	2
一層	NOUN	2
一山	NOUN	2
一度	ADP	2
一座	NOUN	2
一式	NOUN	2
一張羅	PROPN	2
一応	NOUN	2
一息	ADV	2
一手	NOUN	2
一抹	NOUN	2
一括	NOUN	2
一本	NOUN	2
一条	PROPN	2
一歩	ADV	2
一段	ADV	2
一理	ADV	2
一環	NOUN	2
一画	NOUN	2
一癖	NOUN	2
一目散	NOUN	2
一瞥	NOUN	2
一瞬	NUM	2
一矢	NOUN	2
一糸	NOUN	2
一網	NOUN	2
一般	ADV	2
一色	NOUN	2
一計	NOUN	2
一走り	NOUN	2
一躍	ADV	2
一転	VERB	2
一辺倒	NOUN	2
一途	NOUN	2
一酸	NOUN	2
一際	ADV	2
一風	NOUN	2
一騎	NOUN	2
丁	NOUN	2
七五三	PROPN	2
七十五	NUM	2
万が一	ADP	2
万代	NOUN	2
万国	NOUN	2
万能	ADJ	2
万里	NOUN	2
三	PROPN	2
三々	ADV	2
三十路	NUM	2
三唱	NOUN	2
三日月	NOUN	2
三浦	PROPN	2
三男	NOUN	2
三角	PROPN	2
三郎	PROPN	2
三頭	NOUN	2
上	VERB	2
上あご	NOUN	2
上げれる	VERB	2
上げ膳	NOUN	2
上下	VERB	2
上京	NOUN	2
上向く	VERB	2
上場	NOUN	2
上塗り	NOUN	2
上手	NOUN	2
上旬	NOUN	2
上段	NOUN	2
上腕	NOUN	2
上述	NOUN	2
上限	NOUN	2
下	ADJ	2
下り坂	ADJ	2
下ろせる	VERB	2
下劣	ADJ	2
下層	NOUN	2
下戸	NOUN	2
下手	NOUN	2
下校	NOUN	2
下校	VERB	2
下欄	NOUN	2
下町	PROPN	2
下見	NOUN	2
下調べ	NOUN	2
不乱	ADJ	2
不備	NOUN	2
不利	NOUN	2
不向き	NOUN	2
不屈	NOUN	2
不整	NOUN	2
不敵	ADJ	2
不時	NOUN	2
不朽	ADJ	2
不朽	NOUN	2
不死身	NOUN	2
不用	NOUN	2
不発	NOUN	2
不評	ADJ	2
不調	NOUN	2
不随	NOUN	2
与える	NOUN	2
与格	NOUN	2
且つ	CCONJ	2
世知	NOUN	2
世襲	NOUN	2
両得	NOUN	2
両方	ADV	2
両目	NOUN	2
両立	NOUN	2
両脚	NOUN	2
両論	NOUN	2
並び	NOUN	2
並行	VERB	2
中1	NOUN	2
中ほど	NOUN	2
中る	VERB	2
中傷	NOUN	2
中元	NOUN	2
中和	VERB	2
中型	NOUN	2
中山	PROPN	2
中日	PROPN	2
中枢	NOUN	2
中海岸	NOUN	2
中火	NOUN	2
中盤	NOUN	2
中級	NOUN	2
中絶	VERB	2
中継	VERB	2
中西部	NOUN	2
中農	NOUN	2
中近東	NOUN	2
中途	ADV	2
中隊	NOUN	2
中高年	NOUN	2
丸つぶれ	NOUN	2
主たる	AUX	2
主力	NOUN	2
主犯	NOUN	2
主神	NOUN	2
主筆	NOUN	2
主観	NOUN	2
主賓	NOUN	2
丼	NOUN	2
久々	ADV	2
久い	ADJ	2
久美	PROPN	2
乗り心地	NOUN	2
乗用	NOUN	2
乗船	NOUN	2
乱	NOUN	2
乱れ	NOUN	2
乱射	NOUN	2
乳幼児	NOUN	2
乳房	NOUN	2
乳母車	NOUN	2
乳酸	NOUN	2
乾草	NOUN	2
亀の甲	NOUN	2
了見	NOUN	2
了解	VERB	2
予兆	NOUN	2
予告	VERB	2
予報	VERB	2
予期	ADV	2
予知	NOUN	2
予知	VERB	2
予行	NOUN	2
事細か	ADJ	2
事象	NOUN	2
二の腕	NOUN	2
二の舞	NOUN	2
二の足	NOUN	2
二太郎	PROPN	2
二手	NOUN	2
二枚舌	NOUN	2
二進	NOUN	2
五入	NOUN	2
五入	NUM	2
五大	NOUN	2
五月雨	NOUN	2
五木	PROPN	2
亜	NOUN	2
亜紀子	PROPN	2
亡	NOUN	2
亡者	NOUN	2
亡霊	NOUN	2
交代	VERB	2
交友	NOUN	2
交流	VERB	2
享年	NOUN	2
享楽	VERB	2
京葉	PROPN	2
人	VERB	2
人づて	NOUN	2
人並み	NOUN	2
人中	NOUN	2
人喰い	NOUN	2
人妻	NOUN	2
人家	NOUN	2
人心	NOUN	2
人聞き	NOUN	2
人造	NOUN	2
人間	ADJ	2
人魚	NOUN	2
仁	NOUN	2
仁義	NOUN	2
仄めかす	VERB	2
今どき	NOUN	2
今ひとつ	NUM	2
今夏	NOUN	2
今夕	ADV	2
今季	NOUN	2
今宵	ADV	2
今日	ADJ	2
今金	NOUN	2
今雪	NOUN	2
仏壇	NOUN	2
仏蘭西	NOUN	2
仕る	VERB	2
仕入れる	VERB	2
仕掛け	NOUN	2
仕立て	NOUN	2
仕立て屋	NOUN	2
仕立屋	NOUN	2
仕置き	NOUN	2
他	PRON	2
他力	NOUN	2
他方	CCONJ	2
他言	NOUN	2
付き	VERB	2
付き人	NOUN	2
付き物	NOUN	2
付け	VERB	2
付ける	NOUN	2
付す	VERB	2
付属	VERB	2
代	VERB	2
代々木	PROPN	2
代わり映え	NOUN	2
代わり番	NOUN	2
代価	NOUN	2
代弁	NOUN	2
代行	NOUN	2
令和	PROPN	2
令状	NOUN	2
以上	VERB	2
以下	ADV	2
以後	ADV	2
以後	NOUN	2
仮装	NOUN	2
仰々しい	ADJ	2
仰天	NOUN	2
仲	ADJ	2
仲たがい	NOUN	2
仲よく	ADV	2
仲介	NOUN	2
仲良し	AUX	2
任せる	NOUN	2
任命	NOUN	2
任意	ADJ	2
企画	VERB	2
伊丹	PROPN	2
伏し目	NOUN	2
伐採	VERB	2
休す	VERB	2
休戦	NOUN	2
会派	NOUN	2
伝導	NOUN	2
伝承	NOUN	2
伝来	NOUN	2
伝線	VERB	2
伴る	VERB	2
伴奏	VERB	2
伸ばせる	VERB	2
低し	ADJ	2
住い	VERB	2
住まう	VERB	2
住みごこち	NOUN	2
佐々木	PROPN	2
佐賀	PROPN	2
何	CCONJ	2
何しろ	PRON	2
何もの	NOUN	2
何万	NUM	2
何故	NOUN	2
何時	NUM	2
何気	NOUN	2
何気	PRON	2
余計	NOUN	2
作りごと	NOUN	2
作り付け	NOUN	2
作る	NOUN	2
作動	NOUN	2
作柄	NOUN	2
作風	NOUN	2
併せる	VERB	2
使いもの	NOUN	2
使い分け	NOUN	2
使い心地	NOUN	2
使い捨て	NOUN	2
使い走り	NOUN	2
使節	NOUN	2
例え話	NOUN	2
侘しい	ADJ	2
供える	VERB	2
供与	NOUN	2
依存	NOUN	2
価	VERB	2
侮り	NOUN	2
侮蔑	NOUN	2
侵攻	NOUN	2
侵食	VERB	2
便名	NOUN	2
便秘	NOUN	2
便通	NOUN	2
保有	NOUN	2
保留	NOUN	2
保釈	NOUN	2
保養	NOUN	2
信奉	NOUN	2
修得	VERB	2
俯く	VERB	2
個別	ADJ	2
個室	NOUN	2
個所	NOUN	2
倍増	VERB	2
倒し	NOUN	2
借り方	NOUN	2
借入	NOUN	2
借家	NOUN	2
借款	NOUN	2
値切る	VERB	2
停滞	NOUN	2
停滞	VERB	2
健一	PROPN	2
健介	PROPN	2
健勝	NOUN	2
健太	PROPN	2
健気	ADJ	2
健脚	NOUN	2
偲ぶ	VERB	2
偶発	NOUN	2
偽	NOUN	2
偽札	NOUN	2
偽装	VERB	2
傍ら	NOUN	2
傍目八目	NOUN	2
備え	VERB	2
備蓄	VERB	2
傲慢	NOUN	2
傷あと	NOUN	2
傾斜	VERB	2
働き	VERB	2
働きづめ	VERB	2
働き口	NOUN	2
償える	VERB	2
優	PROPN	2
優れる	ADJ	2
優位	ADJ	2
優待	NOUN	2
儲け	NOUN	2
元々	ADV	2
元カノ	PROPN	2
元利	NOUN	2
元来	ADV	2
元町	PROPN	2
兄妹	NOUN	2
充足	VERB	2
先	ADV	2
先だって	AUX	2
先ほど	ADV	2
先制	NOUN	2
先回り	NOUN	2
先決	NOUN	2
先着	NOUN	2
先行	NOUN	2
先行き	NOUN	2
先駆け	NOUN	2
光	PROPN	2
光源	NOUN	2
光速	NOUN	2
克服	NOUN	2
免	VERB	2
入り江	NOUN	2
入り用	NOUN	2
入れ	VERB	2
入れ替え	NOUN	2
入国	VERB	2
入室	NOUN	2
入室	VERB	2
入手	NOUN	2
入籍	VERB	2
入賞	NOUN	2
入選	VERB	2
全	ADJ	2
全う	VERB	2
全体	ADV	2
全土	NOUN	2
全幅	NOUN	2
全損	VERB	2
全敗	NOUN	2
全日	NOUN	2
全編	NOUN	2
全裸	NOUN	2
全長	NOUN	2
全霊	NOUN	2
八	PROPN	2
八つ当たり	NOUN	2
八丁	NOUN	2
八丁	NUM	2
八万	NUM	2
八百屋	PROPN	2
八苦	NOUN	2
公	PROPN	2
公僕	NOUN	2
公爵	NOUN	2
公的	ADJ	2
公道	NOUN	2
六百	NUM	2
共	SCONJ	2
共働き	NOUN	2
共感	NOUN	2
共感	VERB	2
共犯	NOUN	2
共生	VERB	2
共用	NOUN	2
共稼ぎ	NOUN	2
共鳴	VERB	2
兵法	NOUN	2
其の	ADP	2
内	SCONJ	2
内乱	NOUN	2
内在	VERB	2
内定	VERB	2
内股	NOUN	2
内膜	NOUN	2
内訳	NOUN	2
内陸	NOUN	2
円	VERB	2
円い	ADJ	2
円山	PROPN	2
円形	NOUN	2
円満	ADJ	2
円陣	NOUN	2
円高	PROPN	2
冊子	NOUN	2
再	VERB	2
再三	ADV	2
再入	NOUN	2
再四	NUM	2
再来	ADV	2
再現	NOUN	2
再発	NOUN	2
再考	NOUN	2
再開	NOUN	2
冒涜	NOUN	2
写り	NOUN	2
冥界	NOUN	2
冥福	NOUN	2
冬型	NOUN	2
冬彦	PROPN	2
冷え	VERB	2
冷ややか	ADJ	2
冷害	NOUN	2
冷笑	NOUN	2
冷血	NOUN	2
凌駕	VERB	2
凍死	NOUN	2
凛	PROPN	2
凡	NOUN	2
凡々	ADJ	2
凡俗	NOUN	2
凡庸	ADJ	2
処刑	NOUN	2
処罰	NOUN	2
処罰	VERB	2
凧上げ	NOUN	2
凶作	NOUN	2
出し	VERB	2
出しゃばる	VERB	2
出し抜け	VERB	2
出し物	NOUN	2
出っ歯	NOUN	2
出会い	VERB	2
出国	VERB	2
出場	NOUN	2
出廷	VERB	2
出所	VERB	2
出来ばえ	NOUN	2
出来映え	NOUN	2
出欠	NOUN	2
出港	NOUN	2
出火	VERB	2
出盛り	NOUN	2
出立	VERB	2
出資	VERB	2
出頭	NOUN	2
出馬	VERB	2
函数	NOUN	2
分	ADV	2
分冊	NOUN	2
分別	ADJ	2
分娩	NOUN	2
分布	VERB	2
分数	NOUN	2
分断	NOUN	2
分泌	NOUN	2
分裂	NOUN	2
分離	NOUN	2
切り売り	VERB	2
切る	NOUN	2
切れ端	NOUN	2
切迫	VERB	2
刊行	NOUN	2
刑法	NOUN	2
列する	VERB	2
列挙	VERB	2
初回	NOUN	2
初歩	NOUN	2
初潮	NOUN	2
初犯	NOUN	2
初球	NOUN	2
初級	NOUN	2
初詣で	NOUN	2
初頭	NOUN	2
初鰹	NOUN	2
判別	NOUN	2
判決	VERB	2
別れ話	NOUN	2
別件	NOUN	2
別売り	NOUN	2
別格	ADJ	2
別種	NOUN	2
別腹	NOUN	2
利権	NOUN	2
利潤	NOUN	2
利発	NOUN	2
到る	VERB	2
到来	VERB	2
刷新	VERB	2
刹那	NOUN	2
刺繍	NOUN	2
則ち	ADV	2
則る	VERB	2
前	AUX	2
前世	NOUN	2
前売り	NOUN	2
前後	ADV	2
前月	NOUN	2
前置き	NOUN	2
前腕	NOUN	2
